구분,문항 번호,질문 내용,변수명
개인,Q771-3,건강 보호 노력은?,p760effort
개인,Q771-4,정부 건강 정책 인식은?,p760govpolicy
개인,Q771-5,향후 정책 기대는?,p760govhope
개인,Q772-1,디지털 직무의 안전 인식은?,p761safety
개인,Q772-2,안전 확보 요인은?,p761factor
개인,Q772-3,안전 위협 요인은?,p761threat
개인,Q772-4,정부 안전 정책 인식은?,p761govpolicy
개인,Q772-5,향후 정책 기대는?,p761govhope
개인,Q773-1,디지털 직무의 정신 건강 인식은?,p762mental
개인,Q773-2,정신 건강 위협 요인은?,p762threat
개인,Q773-3,정신 건강 회복 노력은?,p762effort
개인,Q773-4,정부 정신 건강 정책 인식은?,p762govpolicy
개인,Q773-5,향후 정책 기대는?,p762govhope
개인,Q774-1,디지털 직무의 윤리적 이슈 인식은?,p763ethics
개인,Q774-2,윤리적 문제 경험은?,p763issue
개인,Q774-3,윤리적 문제 대응 방식은?,p763response
개인,Q774-4,정부 윤리 정책 인식은?,p763govpolicy
개인,Q774-5,향후 정책 기대는?,p763govhope
개인,Q775-1,디지털 직무의 법적 보호 인식은?,p764legal
개인,Q775-2,법적 분쟁 경험은?,p764dispute
개인,Q775-3,법적 지원 활용 경험은?,p764support
개인,Q775-4,정부 법적 보호 정책 인식은?,p764govpolicy
개인,Q775-5,향후 정책 기대는?,p764govhope
개인,Q776-1,디지털 직무의 프라이버시 인식은?,p765privacy
개인,Q776-2,프라이버시 침해 경험은?,p765violation
개인,Q776-3,프라이버시 보호 노력은?,p765effort
개인,Q776-4,정부 프라이버시 정책 인식은?,p765govpolicy
개인,Q776-5,향후 정책 기대는?,p765govhope
개인,Q777-1,디지털 직무의 데이터 활용 인식은?,p766data
개인,Q777-2,데이터 활용 경험은?,p766experience
개인,Q777-3,데이터 활용 장애 요인은?,p766barrier
개인,Q777-4,정부 데이터 정책 인식은?,p766govpolicy
개인,Q777-5,향후 정책 기대는?,p766govhope
개인,Q778-1,디지털 직무의 인공지능 활용 인식은?,p767ai
개인,Q778-2,인공지능 도입 경험은?,p767experience
개인,Q778-3,인공지능 도입 장애 요인은?,p767barrier
개인,Q778-4,정부 인공지능 정책 인식은?,p767govpolicy
개인,Q778-5,향후 정책 기대는?,p767govhope
개인,Q779-1,디지털 직무의 블록체인 기술 인식은?,p768blockchain
개인,Q779-2,블록체인 활용 경험은?,p768experience
개인,Q779-3,블록체인 활용 장애 요인은?,p768barrier
개인,Q779-4,정부 블록체인 정책 인식은?,p768govpolicy
개인,Q779-5,향후 정책 기대는?,p768govhope
개인,Q780-1,디지털 직무의 메타버스 활용 인식은?,p769metaverse
개인,Q780-2,메타버스 참여 경험은?,p769experience
개인,Q780-3,메타버스 활용 장애 요인은?,p769barrier
개인,Q780-4,정부 메타버스 정책 인식은?,p769govpolicy
개인,Q780-5,향후 정책 기대는?,p769govhope
개인,Q781-1,디지털 직무의 가상현실(VR) 활용 인식은?,p770vr
개인,Q781-2,VR 활용 경험은?,p770experience
개인,Q781-3,VR 활용 장애 요인은?,p770barrier
개인,Q781-4,정부 VR 정책 인식은?,p770govpolicy
개인,Q781-5,향후 정책 기대는?,p770govhope
개인,Q782-1,디지털 직무의 증강현실(AR) 활용 인식은?,p771ar
개인,Q782-2,AR 활용 경험은?,p771experience
개인,Q782-3,AR 활용 장애 요인은?,p771barrier
개인,Q782-4,정부 AR 정책 인식은?,p771govpolicy
개인,Q782-5,향후 정책 기대는?,p771govhope
개인,Q783-1,디지털 직무의 클라우드 기술 활용 인식은?,p772cloud
개인,Q783-2,클라우드 활용 경험은?,p772experience
개인,Q783-3,클라우드 활용 장애 요인은?,p772barrier
개인,Q783-4,정부 클라우드 정책 인식은?,p772govpolicy
개인,Q783-5,향후 정책 기대는?,p772govhope
개인,Q784-1,디지털 직무의 사이버 보안 인식은?,p773cyber
개인,Q784-2,사이버 보안 위협 경험은?,p773threat
개인,Q784-3,사이버 보안 대응 노력은?,p773effort
개인,Q784-4,정부 사이버 보안 정책 인식은?,p773govpolicy
개인,Q784-5,향후 정책 기대는?,p773govhope
개인,Q785-1,디지털 직무의 원격 근무 인식은?,p774remote
개인,Q785-2,원격 근무 경험은?,p774experience
개인,Q785-3,원격 근무 장애 요인은?,p774barrier
개인,Q785-4,정부 원격 근무 정책 인식은?,p774govpolicy
개인,Q785-5,향후 정책 기대는?,p774govhope
개인,Q786-1,디지털 직무의 협업 도구 활용 인식은?,p775collab
개인,Q786-2,협업 도구 활용 경험은?,p775experience
개인,Q786-3,협업 도구 활용 장애 요인은?,p775barrier
개인,Q786-4,정부 협업 정책 인식은?,p775govpolicy
개인,Q786-5,향후 정책 기대는?,p775govhope
개인,Q787-1,디지털 직무의 디지털 격차 인식은?,p776divide
개인,Q787-2,디지털 격차 경험은?,p776experience
개인,Q787-3,디지털 격차 해소 노력은?,p776effort
개인,Q787-4,정부 디지털 격차 정책 인식은?,p776govpolicy
개인,Q787-5,향후 정책 기대는?,p776govhope
개인,Q788-1,디지털 직무의 디지털 리터러시 수준은?,p777literacy
개인,Q788-2,디지털 역량 향상 방법은?,p777method
개인,Q788-3,디지털 역량 향상 장애 요인은?,p777barrier
개인,Q788-4,정부 디지털 교육 정책 인식은?,p777govpolicy
개인,Q788-5,향후 정책 기대는?,p777govhope
개인,Q789-1,디지털 직무의 직무 만족도는?,p778satisfaction
개인,Q789-2,만족 요인은?,p778factor
개인,Q789-3,불만족 요인은?,p778barrier
개인,Q789-4,정부 직무 만족도 정책 인식은?,p778govpolicy
개인,Q789-5,향후 정책 기대는?,p778govhope
개인,Q790-1,디지털 직무의 직무 스트레스 인식은?,p779stress
개인,Q790-2,스트레스 원인은?,p779cause
개인,Q790-3,스트레스 해소 방법은?,p779relief
개인,Q790-4,정부 스트레스 정책 인식은?,p779govpolicy
개인,Q790-5,향후 정책 기대는?,p779govhope
개인,Q791-1,디지털 직무의 사회적 영향 인식은?,p780impact
개인,Q791-2,영향의 긍정적 요인은?,p780positive
개인,Q791-3,영향의 부정적 요인은?,p780negative
개인,Q791-4,정부 사회적 영향 정책 인식은?,p780govpolicy
개인,Q791-5,향후 정책 기대는?,p780govhope
개인,Q792-1,디지털 직무의 직무 몰입도는?,p781engagement
개인,Q792-2,몰입을 높이는 요인은?,p781factor
개인,Q792-3,몰입을 방해하는 요인은?,p781barrier
개인,Q792-4,정부 직무 몰입 정책 인식은?,p781govpolicy
개인,Q792-5,향후 정책 기대는?,p781govhope
개인,Q793-1,디지털 직무의 직장 내 소통 수준은?,p782communication
개인,Q793-2,소통 방식은?,p782method
개인,Q793-3,소통의 장애 요인은?,p782barrier
개인,Q793-4,정부 소통 증진 정책 인식은?,p782govpolicy
개인,Q793-5,향후 정책 기대는?,p782govhope
개인,Q794-1,디지털 직무의 다양성 수용 인식은?,p783diversity
개인,Q794-2,다양성 관련 갈등 경험은?,p783conflict
개인,Q794-3,갈등 해결 방식은?,p783resolution
개인,Q794-4,정부 다양성 정책 인식은?,p783govpolicy
개인,Q794-5,향후 정책 기대는?,p783govhope
개인,Q795-1,디지털 직무의 성 평등 인식은?,p784gender
개인,Q795-2,성 평등 관련 이슈 경험은?,p784issue
개인,Q795-3,성 평등 이슈 대응은?,p784response
개인,Q795-4,정부 성 평등 정책 인식은?,p784govpolicy
개인,Q795-5,향후 정책 기대는?,p784govhope
개인,Q796-1,디지털 직무의 직장 문화 만족도는?,p785culture
개인,Q796-2,만족 요인은?,p785factor
개인,Q796-3,불만족 요인은?,p785barrier
개인,Q796-4,정부 직장 문화 정책 인식은?,p785govpolicy
개인,Q796-5,향후 정책 기대는?,p785govhope
개인,Q797-1,디지털 직무의 직장 내 갈등 경험은?,p786conflict
개인,Q797-2,갈등의 주요 원인은?,p786cause
개인,Q797-3,갈등 해결 방식은?,p786solution
개인,Q797-4,정부 갈등 관리 정책 인식은?,p786govpolicy
개인,Q797-5,향후 정책 기대는?,p786govhope
개인,Q798-1,디지털 직무의 조직 몰입도는?,p787commitment
개인,Q798-2,몰입의 요인은?,p787factor
개인,Q798-3,몰입 저해 요인은?,p787barrier
개인,Q798-4,정부 조직 몰입 정책 인식은?,p787govpolicy
개인,Q798-5,향후 정책 기대는?,p787govhope
개인,Q799-1,디지털 직무의 직업 안정성 인식은?,p788stability
개인,Q799-2,안정성에 대한 우려 요인은?,p788concern
개인,Q799-3,안정성 확보 방안은?,p788solution
개인,Q799-4,정부 직업 안정 정책 인식은?,p788govpolicy
개인,Q799-5,향후 정책 기대는?,p788govhope
개인,Q800-1,디지털 직무의 직업 윤리 인식은?,p789ethics
개인,Q800-2,윤리 위반 사례 경험은?,p789violation
개인,Q800-3,윤리 강화 방안은?,p789reinforce
개인,Q800-4,정부 직업 윤리 정책 인식은?,p789govpolicy
개인,Q800-5,향후 정책 기대는?,p789govhope
개인,Q801-1,디지털 직무의 사회적 가치 인식은?,p790value
개인,Q801-2,사회적 기여 경험은?,p790contribution
개인,Q801-3,기여 확대 방안은?,p790expansion
개인,Q801-4,정부 사회적 가치 정책 인식은?,p790govpolicy
개인,Q801-5,향후 정책 기대는?,p790govhope
개인,Q802-1,디지털 직무의 공정성 인식은?,p791fairness
개인,Q802-2,공정성 침해 경험은?,p791violation
개인,Q802-3,공정성 확보 방안은?,p791solution
개인,Q802-4,정부 공정성 정책 인식은?,p791govpolicy
개인,Q802-5,향후 정책 기대는?,p791govhope
개인,Q803-1,디지털 직무의 업무 효율성 인식은?,p792efficiency
개인,Q803-2,효율성 향상 요인은?,p792factor
개인,Q803-3,효율성 저해 요인은?,p792barrier
개인,Q803-4,정부 업무 효율 정책 인식은?,p792govpolicy
개인,Q803-5,향후 정책 기대는?,p792govhope
개인,Q804-1,디지털 직무의 직업 전환 용이성 인식은?,p793mobility
개인,Q804-2,전환 경험은?,p793experience
개인,Q804-3,전환 장애 요인은?,p793barrier
개인,Q804-4,정부 전환 지원 정책 인식은?,p793govpolicy
개인,Q804-5,향후 정책 기대는?,p793govhope
개인,Q805-1,디지털 직무의 직무 자율성 인식은?,p794autonomy
개인,Q805-2,자율성 보장 요인은?,p794factor
개인,Q805-3,자율성 저해 요인은?,p794barrier
개인,Q805-4,정부 자율성 정책 인식은?,p794govpolicy
개인,Q805-5,향후 정책 기대는?,p794govhope
개인,Q806-1,디지털 직무의 경력 개발 기회 인식은?,p795career
개인,Q806-2,경력 개발 경험은?,p795experience
개인,Q806-3,경력 개발 장애 요인은?,p795barrier
개인,Q806-4,정부 경력 개발 정책 인식은?,p795govpolicy
개인,Q806-5,향후 정책 기대는?,p795govhope
개인,Q807-1,디지털 직무의 사회적 관계 형성 정도는?,p796relationship
개인,Q807-2,관계 형성 방식은?,p796method
개인,Q807-3,관계 형성 장애 요인은?,p796barrier
개인,Q807-4,정부 사회관계 정책 인식은?,p796govpolicy
개인,Q807-5,향후 정책 기대는?,p796govhope
개인,Q808-1,디지털 직무의 공공 서비스 활용도는?,p797public
개인,Q808-2,공공 서비스 이용 경험은?,p797experience
개인,Q808-3,공공 서비스 접근 장애는?,p797barrier
개인,Q808-4,정부 공공 서비스 정책 인식은?,p797govpolicy
개인,Q808-5,향후 정책 기대는?,p797govhope
개인,Q809-1,디지털 직무의 사회 참여 인식은?,p798participation
개인,Q809-2,사회 참여 경험은?,p798experience
개인,Q809-3,사회 참여 장애 요인은?,p798barrier
개인,Q809-4,정부 사회 참여 정책 인식은?,p798govpolicy
개인,Q809-5,향후 정책 기대는?,p798govhope
개인,Q810-1,디지털 직무의 노동시장 전망은?,p799market
개인,Q810-2,노동시장 변화 체감 정도는?,p799change
개인,Q810-3,노동시장 변화 대응 전략은?,p799strategy
개인,Q810-4,정부 노동시장 정책 인식은?,p799govpolicy
개인,Q810-5,향후 정책 기대는?,p799govhope
개인,Q811-1,디지털 직무의 지속가능성 인식은?,p800sustain
개인,Q811-2,지속가능한 직무 요소는?,p800factor
개인,Q811-3,지속가능성 장애 요인은?,p800barrier
개인,Q811-4,정부 지속가능성 정책 인식은?,p800govpolicy
개인,Q811-5,향후 정책 기대는?,p800govhope
개인,Q812-1,디지털 직무의 글로벌 경쟁력 인식은?,p801global
개인,Q812-2,글로벌 경쟁 요소는?,p801factor
개인,Q812-3,경쟁력 제약 요인은?,p801barrier
개인,Q812-4,정부 글로벌 경쟁 정책 인식은?,p801govpolicy
개인,Q812-5,향후 정책 기대는?,p801govhope
개인,Q813-1,디지털 직무의 직무 특수성 인식은?,p802unique
개인,Q813-2,특수 직무 경험은?,p802experience
개인,Q813-3,특수 직무 장애 요인은?,p802barrier
개인,Q813-4,정부 직무 특수성 정책 인식은?,p802govpolicy
개인,Q813-5,향후 정책 기대는?,p802govhope
개인,Q814-1,디지털 직무의 직업 가치관 변화 인식은?,p803value
개인,Q814-2,가치관 변화 경험은?,p803experience
개인,Q814-3,변화의 원인은?,p803reason
개인,Q814-4,정부 가치관 정책 인식은?,p803govpolicy
개인,Q814-5,향후 정책 기대는?,p803govhope
개인,Q815-1,디지털 직무의 정책 수용성 인식은?,p804accept
개인,Q815-2,정책 수용 경험은?,p804experience
개인,Q815-3,정책 수용 장애 요인은?,p804barrier
개인,Q815-4,정부 정책 전달 방식 평가는?,p804delivery
개인,Q815-5,향후 정책 기대는?,p804govhope
개인,Q816-1,디지털 직무의 국제 협력 인식은?,p805cooperation
개인,Q816-2,국제 협력 경험은?,p805experience
개인,Q816-3,협력 장애 요인은?,p805barrier
개인,Q816-4,정부 국제 협력 정책 인식은?,p805govpolicy
개인,Q816-5,향후 정책 기대는?,p805govhope
개인,Q817-1,디지털 직무의 직업 만족 수준은?,p806satisfaction
개인,Q817-2,직업 만족 요인은?,p806factor
개인,Q817-3,직업 불만족 요인은?,p806barrier
개인,Q817-4,정부 직업 만족 정책 인식은?,p806govpolicy
개인,Q817-5,향후 정책 기대는?,p806govhope
개인,Q818-1,디지털 직무의 창의성 발휘 정도는?,p807creativity
개인,Q818-2,창의성 발휘 요인은?,p807factor
개인,Q818-3,창의성 저해 요인은?,p807barrier
개인,Q818-4,정부 창의성 정책 인식은?,p807govpolicy
개인,Q818-5,향후 정책 기대는?,p807govhope
개인,Q819-1,디지털 직무의 혁신 인식은?,p808innovation
개인,Q819-2,혁신 사례 경험은?,p808experience
개인,Q819-3,혁신 장애 요인은?,p808barrier
개인,Q819-4,정부 혁신 정책 인식은?,p808govpolicy
개인,Q819-5,향후 정책 기대는?,p808govhope
개인,Q820-1,디지털 직무의 생애 경로 인식은?,p809path
개인,Q820-2,생애 경로 설계 경험은?,p809design
개인,Q820-3,경로 설계 장애 요인은?,p809barrier
개인,Q820-4,정부 생애 경로 정책 인식은?,p809govpolicy
개인,Q820-5,향후 정책 기대는?,p809govhope
개인,Q821-1,디지털 직무의 지역사회 기여 인식은?,p810community
개인,Q821-2,기여 활동 경험은?,p810experience
개인,Q821-3,기여 활동 장애 요인은?,p810barrier
개인,Q821-4,정부 지역사회 정책 인식은?,p810govpolicy
개인,Q821-5,향후 정책 기대는?,p810govhope
개인,Q822-1,디지털 직무의 가족과의 균형 인식은?,p811balance
개인,Q822-2,균형 유지 노력은?,p811effort
개인,Q822-3,균형 저해 요인은?,p811barrier
개인,Q822-4,정부 일가정 양립 정책 인식은?,p811govpolicy
개인,Q822-5,향후 정책 기대는?,p811govhope
개인,Q823-1,디지털 직무의 자기계발 인식은?,p812selfdev
개인,Q823-2,자기계발 활동 경험은?,p812experience
개인,Q823-3,자기계발 장애 요인은?,p812barrier
개인,Q823-4,정부 자기계발 정책 인식은?,p812govpolicy
개인,Q823-5,향후 정책 기대는?,p812govhope
개인,Q824-1,디지털 직무의 기술 변화 수용도는?,p813techaccept
개인,Q824-2,기술 변화 경험은?,p813experience
개인,Q824-3,기술 변화 수용 장애 요인은?,p813barrier
개인,Q824-4,정부 기술 변화 지원 정책 인식은?,p813govpolicy
개인,Q824-5,향후 정책 기대는?,p813govhope
개인,Q825-1,디지털 직무의 미래 직업 전망 인식은?,p814future
개인,Q825-2,미래 직업 준비 상황은?,p814prepare
개인,Q825-3,미래 직업 준비 장애 요인은?,p814barrier
개인,Q825-4,정부 미래 직업 정책 인식은?,p814govpolicy
개인,Q825-5,향후 정책 기대는?,p814govhope
개인,Q826-1,디지털 직무의 사회 안전망 인식은?,p815safety
